sequence	Year	Adopters	NonAdopters	Potential Adopters
854	2025.0	1492.32	94136.7	5370.95
854	2027.5	4244.44	87926.0	9079.54
854	2030.0	10556.6	73453.6	17489.9
854	2032.5	21724.1	49273.3	30752.5
854	2035.0	39809.9	23006.7	39183.4
854	2037.5	72961.1	5744.0	23544.9
854	2040.0	101213.0	530.6419999999999	756.515
854	2042.5	102673.0	39.4649	37.0744
854	2045.0	102923.0	2.8655	73.6738
854	2047.5	103249.0	0.207835	1.1898799999999998
854	2050.0	103500.0	0.0150612	0.20136199999999999
853	2015.0	0.0	100000.0	0.0
853	2017.5	250.0	99651.1	348.876
853	2020.0	500.0	98820.2	1179.77
853	2022.5	750.0	97521.7	2478.26
853	2025.0	1006.39	95775.9	4217.7
853	2027.5	1782.82	93295.7	6171.48
853	2030.0	4269.19	88250.1	8980.71
853	2032.5	9646.63	77554.5	14548.8
853	2035.0	19041.1	59251.6	23707.2
853	2037.5	33196.4	36140.1	32913.6
853	2040.0	53477.8	15911.9	33110.4
853	2042.5	85241.6	4301.0	13207.4
853	2045.0	101581.0	647.425	771.551
853	2047.5	102648.0	89.9464	512.025
853	2050.0	102898.0	12.4859	589.485
852	2015.0	0.0	100000.0	0.0
852	2017.5	250.0	99651.1	348.876
852	2020.0	500.0	98820.2	1179.77
852	2022.5	750.262	97521.7	2478.0
852	2025.0	1374.2	95576.2	4049.58
852	2027.5	3527.84	91379.1	6343.02
852	2030.0	8397.92	81813.6	11288.5
852	2032.5	16947.9	64447.9	20354.2
852	2035.0	30126.3	41324.3	30549.3
852	2037.5	52185.9	19094.8	30969.3
852	2040.0	92166.0	4934.25	5399.78
852	2042.5	101641.0	717.7389999999999	391.32199999999995
852	2045.0	102873.0	100.462	26.5017
852	2047.5	103123.0	13.8175	113.146
852	2050.0	103495.0	1.89618	2.75832
851	2015.0	0.0	100000.0	0.0
851	2017.5	250.0	99651.1	348.876
851	2020.0	500.0	98820.2	1179.77
851	2022.5	1000.05	97403.8	2346.13
851	2025.0	2847.69	94045.1	4107.24
851	2027.5	7167.52	85688.8	8393.71
851	2030.0	14762.1	69733.1	17004.8
851	2032.5	28751.9	46523.4	26474.8
851	2035.0	57679.4	20894.4	23426.1
851	2037.5	97358.4	4414.73	476.909
851	2040.0	101795.0	636.055	69.2962
851	2042.5	102651.0	88.04700000000001	10.8037
851	2045.0	102976.0	12.0917	12.2574
851	2047.5	103248.0	1.6592900000000002	0.15461
851	2050.0	103500.0	0.227658	0.18219100000000002
850	2015.0	0.0	100000.0	0.0
850	2017.5	250.0	99603.6	396.401
850	2020.0	500.0	98660.3	1339.72
850	2022.5	750.0	97188.3	2811.74
850	2025.0	1007.27	95213.2	4779.52
850	2027.5	1855.43	92367.7	7026.89
850	2030.0	4645.36	86337.5	10517.2
850	2032.5	10714.2	73442.4	17593.4
850	2035.0	21330.3	52190.0	28479.7
850	2037.5	37377.7	27754.1	37118.2
850	2040.0	60873.4	9650.16	31976.4
850	2042.5	98952.5	1738.82	2058.72
850	2045.0	102513.0	185.738	301.357
850	2047.5	102763.0	19.5674	467.528
850	2050.0	103013.0	2.0613599999999996	485.034
275	2015.0	0.0	100000.0	0.0
275	2017.5	250.0	99603.6	396.401
275	2020.0	500.0	98660.3	1339.72
275	2022.5	750.298	97188.3	2811.45
275	2025.0	1425.21	94956.9	4617.88
275	2027.5	3837.44	89924.9	7487.66
275	2030.0	9331.22	78296.9	13871.9
275	2032.5	19011.9	57832.5	24905.6
275	2035.0	34266.4	32687.2	35046.4
275	2037.5	60937.3	11870.8	29441.8
275	2040.0	100222.0	1946.79	331.156
275	2042.5	102380.0	208.918	161.09799999999998
275	2045.0	102630.0	21.9527	348.06300000000005
275	2047.5	103245.0	2.2984299999999998	2.73604
275	2050.0	103499.0	0.239546	0.643932
849	2015.0	0.0	100000.0	0.0
849	2017.5	250.0	99603.6	396.401
849	2020.0	500.0	98660.3	1339.72
849	2022.5	1034.15	97036.5	2679.35
849	2025.0	3098.96	92997.2	4903.88
849	2027.5	7973.8	82761.4	10514.8
849	2030.0	16748.1	63621.1	21130.8
849	2032.5	33821.8	37372.9	30555.3
849	2035.0	70042.7	12526.5	19430.8
849	2037.5	99862.0	1676.22	711.7669999999999
849	2040.0	101993.0	179.09599999999998	328.175
849	2042.5	102725.0	18.7467	5.86337
849	2045.0	102995.0	1.95432	2.7801299999999998
849	2047.5	103250.0	0.203682	0.068361
849	2050.0	103500.0	0.0212268	0.025584700000000002
848	2015.0	0.0	100000.0	0.0
848	2017.5	250.0	99541.1	458.916
848	2020.0	500.0	98450.2	1549.84
848	2022.5	750.0	96751.1	3248.93
848	2025.0	1008.42	94477.6	5513.97
848	2027.5	1950.95	91142.8	8156.22
848	2030.0	5139.79	83734.7	12625.5
848	2032.5	12115.5	67869.6	21764.9
848	2035.0	24329.9	43280.2	34389.9
848	2037.5	42864.1	18734.1	40651.8
848	2040.0	70725.9	4553.86	27220.2
848	2042.5	102128.0	462.249	159.601
848	2045.0	102378.0	34.0412	587.809
848	2047.5	102628.0	2.50677	619.3430000000001
848	2050.0	102878.0	0.184591	621.6659999999999
847	2015.0	0.0	100000.0	0.0
847	2017.5	250.0	99541.1	458.916
847	2020.0	500.0	98450.2	1549.84
847	2022.5	750.345	96751.1	3248.59
847	2025.0	1492.32	94136.7	5370.95
847	2027.5	4244.44	87926.0	9079.54
847	2030.0	10556.6	73453.6	17489.9
847	2032.5	21724.1	49273.3	30752.5
847	2035.0	39809.9	23006.7	39183.4
847	2037.5	72961.1	5744.0	23544.9
847	2040.0	101213.0	530.6419999999999	756.515
847	2042.5	102673.0	39.4649	37.0744
847	2045.0	102923.0	2.8655	73.6738
847	2047.5	103249.0	0.207835	1.1898799999999998
847	2050.0	103500.0	0.0150612	0.20136199999999999
846	2015.0	0.0	100000.0	0.0
846	2017.5	250.0	99651.1	348.876
846	2020.0	500.0	98820.2	1179.77
846	2022.5	750.262	97521.7	2478.0
846	2025.0	1374.2	95576.2	4049.58
846	2027.5	3527.84	91379.1	6343.02
846	2030.0	8397.92	81813.6	11288.5
846	2032.5	16947.9	64447.9	20354.2
846	2035.0	30126.3	41324.3	30549.3
846	2037.5	52185.9	19094.8	30969.3
846	2040.0	92166.0	4934.25	5399.78
846	2042.5	101641.0	717.7389999999999	391.32199999999995
846	2045.0	102873.0	100.462	26.5017
846	2047.5	103123.0	13.8175	113.146
846	2050.0	103495.0	1.89618	2.75832
845	2015.0	0.0	100000.0	0.0
845	2017.5	250.0	99603.6	396.401
845	2020.0	500.0	98660.3	1339.72
845	2022.5	750.0	97188.3	2811.74
845	2025.0	1007.27	95213.2	4779.52
845	2027.5	1855.43	92367.7	7026.89
845	2030.0	4645.36	86337.5	10517.2
845	2032.5	10714.2	73442.4	17593.4
845	2035.0	21330.3	52190.0	28479.7
845	2037.5	37377.7	27754.1	37118.2
845	2040.0	60873.4	9650.16	31976.4
845	2042.5	98952.5	1738.82	2058.72
845	2045.0	102513.0	185.738	301.357
845	2047.5	102763.0	19.5674	467.528
845	2050.0	103013.0	2.0613599999999996	485.034
844	2015.0	0.0	100000.0	0.0
844	2017.5	250.0	99603.6	396.401
844	2020.0	500.0	98660.3	1339.72
844	2022.5	750.298	97188.3	2811.45
844	2025.0	1425.21	94956.9	4617.88
844	2027.5	3837.44	89924.9	7487.66
844	2030.0	9331.22	78296.9	13871.9
844	2032.5	19011.9	57832.5	24905.6
844	2035.0	34266.4	32687.2	35046.4
844	2037.5	60937.3	11870.8	29441.8
844	2040.0	100222.0	1946.79	331.156
844	2042.5	102380.0	208.918	161.09799999999998
844	2045.0	102630.0	21.9527	348.06300000000005
844	2047.5	103245.0	2.2984299999999998	2.73604
844	2050.0	103499.0	0.239546	0.643932
843	2015.0	0.0	100000.0	0.0
843	2017.5	250.0	99603.6	396.401
843	2020.0	500.0	98660.3	1339.72
843	2022.5	1034.15	97036.5	2679.35
843	2025.0	3098.96	92997.2	4903.88
843	2027.5	7973.8	82761.4	10514.8
843	2030.0	16748.1	63621.1	21130.8
843	2032.5	33821.8	37372.9	30555.3
843	2035.0	70042.7	12526.5	19430.8
843	2037.5	99862.0	1676.22	711.7669999999999
843	2040.0	101993.0	179.09599999999998	328.175
843	2042.5	102725.0	18.7467	5.86337
843	2045.0	102995.0	1.95432	2.7801299999999998
843	2047.5	103250.0	0.203682	0.068361
843	2050.0	103500.0	0.0212268	0.025584700000000002
842	2015.0	0.0	100000.0	0.0
842	2017.5	250.0	99541.1	458.916
842	2020.0	500.0	98450.2	1549.84
842	2022.5	750.345	96751.1	3248.59
842	2025.0	1492.32	94136.7	5370.95
842	2027.5	4244.44	87926.0	9079.54
842	2030.0	10556.6	73453.6	17489.9
842	2032.5	21724.1	49273.3	30752.5
842	2035.0	39809.9	23006.7	39183.4
842	2037.5	72961.1	5744.0	23544.9
842	2040.0	101213.0	530.6419999999999	756.515
842	2042.5	102673.0	39.4649	37.0744
842	2045.0	102923.0	2.8655	73.6738
842	2047.5	103249.0	0.207835	1.1898799999999998
842	2050.0	103500.0	0.0150612	0.20136199999999999
833	2015.0	0.0	100000.0	0.0
833	2017.5	246.875	99828.1	175.00599999999997
833	2020.0	496.875	99405.9	597.276
833	2022.5	746.875	98740.6	1262.5
833	2025.0	996.875	97838.6	2164.57
833	2027.5	1258.56	96706.3	3285.15
833	2030.0	1862.59	95231.0	4406.36
833	2032.5	3425.86	92839.2	5484.9
833	2035.0	6557.58	88502.6	6939.8
833	2037.5	11852.4	81014.9	9382.7
833	2040.0	19859.0	69541.7	13099.3
833	2042.5	30695.6	54465.4	17589.0
833	2045.0	44239.6	37906.4	20854.0
833	2047.5	61240.3	22783.8	19225.9
833	2050.0	83919.8	11331.0	8249.24
832	2015.0	0.0	100000.0	0.0
832	2017.5	246.875	99816.7	186.41400000000002
832	2020.0	496.875	99367.0	636.123
832	2022.5	746.875	98658.8	1344.32
832	2025.0	996.875	97699.0	2304.17
832	2027.5	1246.88	96496.1	3506.98
832	2030.0	1526.6	95056.7	4916.74
832	2032.5	2265.11	93200.6	6284.32
832	2035.0	4123.31	90210.5	7666.24
832	2037.5	7747.29	84917.5	9585.23
832	2040.0	13766.1	76083.8	12650.1
832	2042.5	22787.2	63103.0	16859.8
832	2045.0	35297.4	46842.7	20859.8
832	2047.5	51235.3	30022.4	21992.3
832	2050.0	70681.4	16044.3	16774.4
831	2015.0	0.0	100000.0	0.0
831	2017.5	246.875	99816.7	186.41400000000002
831	2020.0	496.875	99367.0	636.123
831	2022.5	746.875	98658.8	1344.32
831	2025.0	996.875	97699.0	2304.17
831	2027.5	1259.33	96494.9	3495.77
831	2030.0	1886.43	94919.0	4694.54
831	2032.5	3535.13	92324.3	5890.58
831	2035.0	6853.67	87561.8	7584.54
831	2037.5	12474.0	79324.0	10452.0
831	2040.0	20978.4	66818.3	14703.3
831	2042.5	32505.4	50735.1	19509.5
831	2045.0	47014.6	33683.0	22302.4
831	2047.5	65524.7	18889.8	18835.5
831	2050.0	90698.4	8482.27	4319.32
830	2015.0	0.0	100000.0	0.0
830	2017.5	246.875	99816.7	186.41400000000002
830	2020.0	496.875	99367.0	636.123
830	2022.5	746.875	98658.8	1344.32
830	2025.0	1000.21	97698.8	2301.02
830	2027.5	1530.75	96402.2	3317.06
830	2030.0	2984.55	94199.0	4316.45
830	2032.5	6011.88	89973.7	5764.42
830	2035.0	11243.0	82368.0	8388.98
830	2037.5	19022.2	70478.2	12749.6
830	2040.0	29279.0	54923.3	18297.7
830	2042.5	42703.6	37911.8	22134.6
830	2045.0	61673.9	22198.5	19127.6
830	2047.5	90160.9	10210.9	2878.16
830	2050.0	99598.2	3757.68	144.161
829	2015.0	0.0	100000.0	0.0
829	2017.5	246.875	99803.7	199.41299999999998
829	2020.0	496.875	99322.8	680.375
829	2022.5	746.875	98565.6	1437.48
829	2025.0	996.875	97540.1	2463.01
829	2027.5	1260.2	96254.6	3735.24
829	2030.0	1913.59	94563.4	5023.01
829	2032.5	3659.61	91731.2	6359.2
829	2035.0	7190.89	86466.8	8342.32
829	2037.5	13181.6	77355.4	11713.0
829	2040.0	22252.1	63690.6	16557.3
829	2042.5	34565.7	46577.6	21606.7
829	2045.0	50187.8	29199.8	23612.4
829	2047.5	70468.2	15044.5	17737.3
829	2050.0	97352.7	5956.5	190.774
828	2015.0	0.0	100000.0	0.0
828	2017.5	246.875	99828.1	175.00599999999997
828	2020.0	496.875	99405.9	597.276
828	2022.5	746.875	98740.6	1262.5
828	2025.0	996.875	97838.6	2164.57
828	2027.5	1246.88	96707.4	3295.75
828	2030.0	1524.78	95352.7	4622.49
828	2032.5	2233.4	93615.4	5901.19
828	2035.0	3993.41	90858.1	7148.44
828	2037.5	7412.09	86030.5	8807.41
828	2040.0	13081.5	77977.7	11440.8
828	2042.5	21574.4	66016.2	15159.5
828	2045.0	33350.3	50673.5	18976.2
828	2047.5	48327.5	34167.2	20755.3
828	2050.0	66468.7	19637.2	17394.1
827	2015.0	0.0	100000.0	0.0
827	2017.5	246.875	99828.1	175.00599999999997
827	2020.0	496.875	99405.9	597.276
827	2022.5	746.875	98740.6	1262.5
827	2025.0	996.875	97838.6	2164.57
827	2027.5	1258.56	96706.3	3285.15
827	2030.0	1862.59	95231.0	4406.36
827	2032.5	3425.86	92839.2	5484.9
827	2035.0	6557.58	88502.6	6939.8
827	2037.5	11852.4	81014.9	9382.7
827	2040.0	19859.0	69541.7	13099.3
827	2042.5	30695.6	54465.4	17589.0
827	2045.0	44239.6	37906.4	20854.0
827	2047.5	61240.3	22783.8	19225.9
827	2050.0	83919.8	11331.0	8249.24
826	2015.0	0.0	100000.0	0.0
826	2017.5	246.875	99828.1	175.00599999999997
826	2020.0	496.875	99405.9	597.276
826	2022.5	746.875	98740.6	1262.5
826	2025.0	1000.01	97838.4	2161.6
826	2027.5	1513.37	96624.4	3112.24
826	2030.0	2893.63	94594.1	4012.28
826	2032.5	5751.76	90752.7	5245.57
826	2035.0	10680.7	83858.3	7460.98
826	2037.5	17999.1	72995.9	11255.0
826	2040.0	27582.1	58520.9	16397.0
826	2042.5	39900.2	42220.6	20629.1
826	2045.0	56898.0	26485.1	19616.9
826	2047.5	82094.1	13588.7	7567.16
826	2050.0	97737.5	5513.35	249.149
825	2015.0	0.0	100000.0	0.0
825	2017.5	246.875	99816.7	186.41400000000002
825	2020.0	496.875	99367.0	636.123
825	2022.5	746.875	98658.8	1344.32
825	2025.0	996.875	97699.0	2304.17
825	2027.5	1246.88	96496.1	3506.98
825	2030.0	1526.6	95056.7	4916.74
825	2032.5	2265.11	93200.6	6284.32
825	2035.0	4123.31	90210.5	7666.24
825	2037.5	7747.29	84917.5	9585.23
825	2040.0	13766.1	76083.8	12650.1
825	2042.5	22787.2	63103.0	16859.8
825	2045.0	35297.4	46842.7	20859.8
825	2047.5	51235.3	30022.4	21992.3
825	2050.0	70681.4	16044.3	16774.4
504	2015.0	0.0	100000.0	0.0
504	2017.5	246.875	99816.7	186.41400000000002
504	2020.0	496.875	99367.0	636.123
504	2022.5	746.875	98658.8	1344.32
504	2025.0	996.875	97699.0	2304.17
504	2027.5	1259.33	96494.9	3495.77
504	2030.0	1886.43	94919.0	4694.54
504	2032.5	3535.13	92324.3	5890.58
504	2035.0	6853.67	87561.8	7584.54
504	2037.5	12474.0	79324.0	10452.0
504	2040.0	20978.4	66818.3	14703.3
504	2042.5	32505.4	50735.1	19509.5
504	2045.0	47014.6	33683.0	22302.4
504	2047.5	65524.7	18889.8	18835.5
504	2050.0	90698.4	8482.27	4319.32
824	2015.0	0.0	100000.0	0.0
824	2017.5	246.875	99816.7	186.41400000000002
824	2020.0	496.875	99367.0	636.123
824	2022.5	746.875	98658.8	1344.32
824	2025.0	1000.21	97698.8	2301.02
824	2027.5	1530.75	96402.2	3317.06
824	2030.0	2984.55	94199.0	4316.45
824	2032.5	6011.88	89973.7	5764.42
824	2035.0	11243.0	82368.0	8388.98
824	2037.5	19022.2	70478.2	12749.6
824	2040.0	29279.0	54923.3	18297.7
824	2042.5	42703.6	37911.8	22134.6
824	2045.0	61673.9	22198.5	19127.6
824	2047.5	90160.9	10210.9	2878.16
824	2050.0	99598.2	3757.68	144.161
823	2015.0	0.0	100000.0	0.0
823	2017.5	246.875	99803.7	199.41299999999998
823	2020.0	496.875	99322.8	680.375
823	2022.5	746.875	98565.6	1437.48
823	2025.0	996.875	97540.1	2463.01
823	2027.5	1246.88	96256.0	3747.14
823	2030.0	1528.67	94720.3	5250.99
823	2032.5	2301.24	92728.2	6720.56
823	2035.0	4271.28	89466.0	8262.71
823	2037.5	8129.02	83626.7	10494.2
823	2040.0	14545.4	73889.6	14064.9
823	2042.5	24167.0	59779.4	18803.6
823	2045.0	37511.5	42612.2	22876.3
823	2047.5	54543.8	25682.1	23024.1
823	2050.0	75493.7	12562.9	15443.4
822	2015.0	0.0	100000.0	0.0
822	2017.5	246.875	99803.7	199.41299999999998
822	2020.0	496.875	99322.8	680.375
822	2022.5	746.875	98565.6	1437.48
822	2025.0	996.875	97540.1	2463.01
822	2027.5	1260.2	96254.6	3735.24
822	2030.0	1913.59	94563.4	5023.01
822	2032.5	3659.61	91731.2	6359.2
822	2035.0	7190.89	86466.8	8342.32
822	2037.5	13181.6	77355.4	11713.0
822	2040.0	22252.1	63690.6	16557.3
822	2042.5	34565.7	46577.6	21606.7
822	2045.0	50187.8	29199.8	23612.4
822	2047.5	70468.2	15044.5	17737.3
822	2050.0	97352.7	5956.5	190.774
821	2015.0	0.0	100000.0	0.0
821	2017.5	246.875	99803.7	199.41299999999998
821	2020.0	496.875	99322.8	680.375
821	2022.5	746.875	98565.6	1437.48
821	2025.0	1000.45	97539.9	2459.66
821	2027.5	1550.55	96148.7	3550.72
821	2030.0	3088.14	93743.0	4668.9
821	2032.5	6308.14	89063.8	6378.07
821	2035.0	11883.2	80624.6	9492.21
821	2037.5	20187.4	67568.4	14494.2
821	2040.0	31220.9	50874.2	20404.9
821	2042.5	45947.8	33267.7	23534.5
821	2045.0	67262.8	17885.1	17852.1
821	2047.5	95803.3	7193.27	253.46
821	2050.0	100524.0	2406.11	569.847
820	2015.0	0.0	100000.0	0.0
820	2017.5	246.875	99828.1	175.00599999999997
820	2020.0	496.875	99405.9	597.276
820	2022.5	746.875	98740.6	1262.5
820	2025.0	996.875	97838.6	2164.57
820	2027.5	1258.56	96706.3	3285.15
820	2030.0	1862.59	95231.0	4406.36
820	2032.5	3425.86	92839.2	5484.9
820	2035.0	6557.58	88502.6	6939.8
820	2037.5	11852.4	81014.9	9382.7
820	2040.0	19859.0	69541.7	13099.3
820	2042.5	30695.6	54465.4	17589.0
820	2045.0	44239.6	37906.4	20854.0
820	2047.5	61240.3	22783.8	19225.9
820	2050.0	83919.8	11331.0	8249.24
819	2015.0	0.0	100000.0	0.0
819	2017.5	246.875	99816.7	186.41400000000002
819	2020.0	496.875	99367.0	636.123
819	2022.5	746.875	98658.8	1344.32
819	2025.0	996.875	97699.0	2304.17
819	2027.5	1246.88	96496.1	3506.98
819	2030.0	1526.6	95056.7	4916.74
819	2032.5	2265.11	93200.6	6284.32
819	2035.0	4123.31	90210.5	7666.24
819	2037.5	7747.29	84917.5	9585.23
819	2040.0	13766.1	76083.8	12650.1
819	2042.5	22787.2	63103.0	16859.8
819	2045.0	35297.4	46842.7	20859.8
819	2047.5	51235.3	30022.4	21992.3
819	2050.0	70681.4	16044.3	16774.4
818	2015.0	0.0	100000.0	0.0
818	2017.5	246.875	99816.7	186.41400000000002
818	2020.0	496.875	99367.0	636.123
818	2022.5	746.875	98658.8	1344.32
818	2025.0	996.875	97699.0	2304.17
818	2027.5	1259.33	96494.9	3495.77
818	2030.0	1886.43	94919.0	4694.54
818	2032.5	3535.13	92324.3	5890.58
818	2035.0	6853.67	87561.8	7584.54
818	2037.5	12474.0	79324.0	10452.0
818	2040.0	20978.4	66818.3	14703.3
818	2042.5	32505.4	50735.1	19509.5
818	2045.0	47014.6	33683.0	22302.4
818	2047.5	65524.7	18889.8	18835.5
818	2050.0	90698.4	8482.27	4319.32
817	2015.0	0.0	100000.0	0.0
817	2017.5	246.875	99816.7	186.41400000000002
817	2020.0	496.875	99367.0	636.123
817	2022.5	746.875	98658.8	1344.32
817	2025.0	1000.21	97698.8	2301.02
817	2027.5	1530.75	96402.2	3317.06
817	2030.0	2984.55	94199.0	4316.45
817	2032.5	6011.88	89973.7	5764.42
817	2035.0	11243.0	82368.0	8388.98
817	2037.5	19022.2	70478.2	12749.6
817	2040.0	29279.0	54923.3	18297.7
817	2042.5	42703.6	37911.8	22134.6
817	2045.0	61673.9	22198.5	19127.6
817	2047.5	90160.9	10210.9	2878.16
817	2050.0	99598.2	3757.68	144.161
816	2015.0	0.0	100000.0	0.0
816	2017.5	246.875	99803.7	199.41299999999998
816	2020.0	496.875	99322.8	680.375
816	2022.5	746.875	98565.6	1437.48
816	2025.0	996.875	97540.1	2463.01
816	2027.5	1260.2	96254.6	3735.24
816	2030.0	1913.59	94563.4	5023.01
816	2032.5	3659.61	91731.2	6359.2
816	2035.0	7190.89	86466.8	8342.32
816	2037.5	13181.6	77355.4	11713.0
816	2040.0	22252.1	63690.6	16557.3
816	2042.5	34565.7	46577.6	21606.7
816	2045.0	50187.8	29199.8	23612.4
816	2047.5	70468.2	15044.5	17737.3
816	2050.0	97352.7	5956.5	190.774
807	2015.0	0.0	100000.0	0.0
807	2017.5	0.0	100108.0	142.011
807	2020.0	0.0	100216.0	284.176
807	2022.5	0.0	100324.0	426.49300000000005
807	2025.0	0.0	100431.0	568.9630000000001
807	2027.5	0.0	100538.0	711.585
807	2030.0	0.0	100646.0	854.36
807	2032.5	0.0	100753.0	997.2869999999999
807	2035.0	0.0	100860.0	1140.37
807	2037.5	0.0	100966.0	1283.6
807	2040.0	0.0	101073.0	1426.98
807	2042.5	0.0	101179.0	1570.51
807	2045.0	0.0	101286.0	1714.2
807	2047.5	0.0	101392.0	1858.03
807	2050.0	0.0	101498.0	2002.02
806	2015.0	0.0	100000.0	0.0
806	2017.5	0.0	100108.0	142.011
806	2020.0	0.0	100216.0	284.176
806	2022.5	0.0	100324.0	426.49300000000005
806	2025.0	0.0	100431.0	568.9630000000001
806	2027.5	0.0	100538.0	711.585
806	2030.0	0.0	100646.0	854.36
806	2032.5	0.0	100753.0	997.2869999999999
806	2035.0	0.0	100860.0	1140.37
806	2037.5	0.0	100966.0	1283.6
806	2040.0	0.0	101073.0	1426.98
806	2042.5	0.0	101179.0	1570.51
806	2045.0	0.0	101286.0	1714.2
806	2047.5	0.0	101392.0	1858.03
806	2050.0	0.0	101498.0	2002.02
805	2015.0	0.0	100000.0	0.0
805	2017.5	0.0	100108.0	142.011
805	2020.0	0.0	100216.0	284.176
805	2022.5	0.0	100324.0	426.49300000000005
805	2025.0	0.0	100431.0	568.9630000000001
805	2027.5	0.0	100538.0	711.585
805	2030.0	0.0	100646.0	854.36
805	2032.5	0.0	100753.0	997.2869999999999
805	2035.0	0.0	100860.0	1140.37
805	2037.5	0.0	100966.0	1283.6
805	2040.0	0.0	101073.0	1426.98
805	2042.5	0.0	101179.0	1570.51
805	2045.0	0.0	101286.0	1714.2
805	2047.5	0.0	101392.0	1858.03
805	2050.0	0.0	101498.0	2002.02
804	2015.0	0.0	100000.0	0.0
804	2017.5	0.0	100108.0	142.011
804	2020.0	0.0	100216.0	284.176
804	2022.5	0.0	100324.0	426.49300000000005
804	2025.0	0.0	100431.0	568.9630000000001
804	2027.5	0.0	100538.0	711.585
804	2030.0	0.0	100646.0	854.36
804	2032.5	0.0	100753.0	997.2869999999999
804	2035.0	0.0	100860.0	1140.37
804	2037.5	0.0	100966.0	1283.6
804	2040.0	0.0	101073.0	1426.98
804	2042.5	0.0	101179.0	1570.51
804	2045.0	0.0	101286.0	1714.2
804	2047.5	0.0	101392.0	1858.03
804	2050.0	0.0	101498.0	2002.02
338	2015.0	0.0	100000.0	0.0
338	2017.5	0.0	100108.0	142.011
338	2020.0	0.0	100216.0	284.176
338	2022.5	0.0	100324.0	426.49300000000005
338	2025.0	0.0	100431.0	568.9630000000001
338	2027.5	0.0	100538.0	711.585
338	2030.0	0.0	100646.0	854.36
338	2032.5	0.0	100753.0	997.2869999999999
338	2035.0	0.0	100860.0	1140.37
338	2037.5	0.0	100966.0	1283.6
338	2040.0	0.0	101073.0	1426.98
338	2042.5	0.0	101179.0	1570.51
338	2045.0	0.0	101286.0	1714.2
338	2047.5	0.0	101392.0	1858.03
338	2050.0	0.0	101498.0	2002.02
803	2015.0	0.0	100000.0	0.0
803	2017.5	0.0	100108.0	142.011
803	2020.0	0.0	100216.0	284.176
803	2022.5	0.0	100324.0	426.49300000000005
803	2025.0	0.0	100431.0	568.9630000000001
803	2027.5	0.0	100538.0	711.585
803	2030.0	0.0	100646.0	854.36
803	2032.5	0.0	100753.0	997.2869999999999
803	2035.0	0.0	100860.0	1140.37
803	2037.5	0.0	100966.0	1283.6
803	2040.0	0.0	101073.0	1426.98
803	2042.5	0.0	101179.0	1570.51
803	2045.0	0.0	101286.0	1714.2
803	2047.5	0.0	101392.0	1858.03
803	2050.0	0.0	101498.0	2002.02
802	2015.0	0.0	100000.0	0.0
802	2017.5	246.875	99552.1	451.01199999999994
802	2020.0	496.875	98469.0	1534.15
802	2022.5	746.875	96777.3	3225.8
802	2025.0	1004.96	94510.9	5484.19
802	2027.5	1933.84	91194.8	8121.4
802	2030.0	5089.37	83850.7	12560.0
802	2032.5	12012.8	68092.9	21644.2
802	2035.0	24157.7	43573.0	34269.4
802	2037.5	42610.2	18962.8	40677.1
802	2040.0	70337.7	4646.55	27515.8
802	2042.5	102248.0	476.4	25.2215
802	2045.0	102498.0	34.9741	466.648
802	2047.5	102748.0	2.5674799999999998	499.05400000000003
802	2050.0	102998.0	0.188476	501.43300000000005
801	2015.0	0.0	100000.0	0.0
801	2017.5	246.875	99552.1	451.01199999999994
801	2020.0	496.875	98469.0	1534.15
801	2022.5	1068.09	96580.3	3101.61
801	2025.0	3390.93	91624.9	5984.17
801	2027.5	8951.46	78858.2	13440.4
801	2030.0	19269.6	55784.0	26446.4
801	2032.5	40588.0	27000.5	34161.5
801	2035.0	86647.6	5710.02	9642.35
801	2037.5	101248.0	453.54699999999997	548.869
801	2040.0	102387.0	33.4151	79.6734
801	2042.5	102745.0	2.42371	2.2309799999999997
801	2045.0	103000.0	0.17565	0.324496
801	2047.5	103250.0	0.0127286	0.0267938
801	2050.0	103500.0	0.000922376	0.00479851
800	2015.0	0.0	100000.0	0.0
800	2017.5	359.403	99503.5	387.082
800	2020.0	1817.78	97015.0	1667.22
800	2022.5	7123.83	87680.8	5945.41
800	2025.0	24600.7	60866.8	15532.4
800	2027.5	64925.9	20263.3	16060.9
800	2030.0	99130.0	2250.06	119.90799999999999
800	2032.5	101006.0	168.229	575.363
800	2035.0	101983.0	12.2556	4.91581
800	2037.5	102248.0	0.8883540000000001	0.8432629999999999
800	2040.0	102500.0	0.0643752	0.142061
800	2042.5	102750.0	0.00466496	0.00046275
800	2045.0	103000.0	0.000338046	0.00108713
800	2047.5	103250.0	2.4496500000000002e-05	2.48882e-05
800	2050.0	103500.0	1.7751300000000001e-06	5.738089999999999e-07
791	2015.0	0.0	100000.0	0.0
791	2017.5	250.0	97829.9	2170.1
791	2020.0	500.0	92819.7	7180.28
791	2022.5	750.0	85421.4	14578.6
791	2025.0	1616.34	75265.4	24118.3
791	2027.5	8717.66	44237.8	48294.5
791	2030.0	29072.7	5149.07	67278.2
791	2032.5	68461.1	14.2434	33274.7
791	2035.0	101994.0	9.31936e-05	5.96336
791	2037.5	102244.0	1.45287e-10	5.96345
791	2040.0	102494.0	2.2650000000000003e-16	5.96345
